Date,OT,Anomaly,start_date,end_date,date,his_avg_1,his_std_1,his_avg_2,his_std_2,his_avg_3,his_std_3,his_avg_4,his_std_4,his_avg_5,his_std_5,his_avg_6,his_std_6,his_avg_7,his_std_7,prior_history_avg,prior_history_std
201402,2.24,0.11,2014-02-01,2014-02-28,2014-02-01,2.01,,1.93,0.1131370849898474,1.9466666666666665,0.08504900548115368,1.9625,0.0763216876123686,1.8800000000000001,0.19595917942265415,1.9783333333333335,0.29788700318521233,1.945714285714286,0.2852985069979128,1.945714285714286,0.2852985069979128
201403,2.37,-0.14,2014-03-01,2014-03-31,2014-03-01,1.71,,2.29,0.8202438661763952,2.4966666666666666,0.6815668223537098,2.4475,0.5651179817819757,2.4979999999999998,0.5022648703622423,2.5016666666666665,0.4493291295550142,2.4742857142857138,0.41652759583878496,2.4742857142857138,0.41652759583878496
201404,2.87,0.35,2014-04-01,2014-04-30,2014-04-01,2.9,,2.56,0.4808326112068521,2.8433333333333337,0.5970203793283219,2.7275,0.539714430663723,2.746,0.46923341739479724,2.7116666666666664,0.428038160292592,2.6799999999999997,0.3996248240537617,2.6799999999999997,0.3996248240537617
201405,2.81,-0.1,2014-05-01,2014-05-31,2014-05-01,3.35,,2.925,0.6010407640085654,3.0933333333333333,0.5153962876596352,3.1475,0.434539986652552,3.18,0.38327535793473605,3.15,0.3505994865940338,3.0928571428571425,0.35396394758573396,3.0928571428571425,0.35396394758573396
201406,3.67,0.75,2014-06-01,2014-06-30,2014-06-01,3.34,,2.79,0.7778174593052021,2.72,0.5632051136131487,2.9125,0.5997430005149427,2.932,0.5212197233413179,2.9433333333333334,0.4670189146776248,2.9385714285714286,0.42651410963095426,2.9385714285714286,0.42651410963095426
201407,2.6,-0.18,2014-07-01,2014-07-31,2014-07-01,3.34,,2.925,0.5868986283848344,2.763333333333333,0.5006329327294933,2.9025,0.4945283948706417,2.936,0.43477580429458124,2.9133333333333336,0.39281887259482157,2.9085714285714284,0.3588141845685856,2.9085714285714284,0.3588141845685856
201408,3.13,0.51,2014-08-01,2014-08-31,2014-08-01,2.56,,2.515,0.06363961030678918,2.4566666666666666,0.11060440015358049,2.4699999999999998,0.09416297927883695,2.514,0.12778888840583913,2.603333333333333,0.24687378691685077,2.6028571428571428,0.22536742486543207,2.6028571428571428,0.22536742486543207
201409,2.63,0.14,2014-09-01,2014-09-30,2014-09-01,2.98,,2.66,0.45254833995939053,2.6,0.3364520768252145,2.645,0.2890789972769843,2.624,0.2547155275989275,2.6333333333333333,0.22896870237363592,2.567142857142857,0.2726850616684802,2.567142857142857,0.2726850616684802
201410,2.42,0.26,2014-10-01,2014-10-31,2014-10-01,2.23,,2.23,0.0,2.1999999999999997,0.051961524227066236,2.1425,0.12257650672131264,2.1425,0.12257650672131264,2.15,0.1074709263010234,2.2433333333333336,0.2480053762858109,2.2433333333333336,0.2480053762858109
201411,2.13,-0.1,2014-11-01,2014-11-30,2014-11-01,2.04,,1.6800000000000002,0.5091168824543142,1.9433333333333334,0.5810622456616273,2.0125,0.494191258522447,1.936,0.46090129095067645,1.9383333333333332,0.4122822657678435,1.8614285714285714,0.4278406467922597,1.8614285714285714,0.4278406467922597
201412,2.57,0.23,2014-12-01,2014-12-31,2014-12-01,2.21,,2.545,0.4737615433949868,2.4499999999999997,0.37322915213043045,2.45,0.3047403266170506,2.576,0.38604403893856465,2.62,0.3617181222996714,2.6700000000000004,0.355715241918776,2.6700000000000004,0.355715241918776
201501,1.83,-0.48,2015-01-01,2015-01-31,2015-01-01,1.37,,1.87,0.7071067811865476,1.9433333333333334,0.5158811232574161,1.87,0.4460194315647395,2.0200000000000005,0.5115662224971466,1.9500000000000002,0.4886307399253551,1.987142857142857,0.45675355447309823,1.987142857142857,0.45675355447309823
201502,1.74,-0.39,2015-02-01,2015-02-28,2015-02-01,2.24,,2.125,0.16263455967290624,2.033333333333333,0.19604421270043493,2.02,0.16227548592850788,2.018,0.14060583202698249,1.9400000000000002,0.22873565528793274,2.015714285714286,0.28935889726872316,2.015714285714286,0.28935889726872316
201503,2.13,-0.38,2015-03-01,2015-03-31,2015-03-01,2.37,,2.04,0.4666904755831215,2.316666666666667,0.5818361739642297,2.465,0.5600892785976179,2.432,0.4906322451694345,2.4766666666666666,0.4522683569150806,2.4828571428571427,0.41318737822422597,2.4828571428571427,0.41318737822422597
201504,2.83,0.31,2015-04-01,2015-04-30,2015-04-01,2.87,,2.885,0.021213203435596288,2.6633333333333336,0.3842308333974946,2.85,0.4876474136094643,2.7560000000000002,0.4717308554673947,2.766666666666667,0.4227371129516152,2.7342857142857144,0.3952997656992789,2.7342857142857144,0.3952997656992789
201505,4.44,1.53,2015-05-01,2015-05-31,2015-05-01,2.81,,3.08,0.3818376618407357,2.8866666666666667,0.43015501081974317,3.0225,0.4440251494378819,3.08,0.4054626986542659,3.1183333333333336,0.3746153582898954,3.1014285714285714,0.344887835459036,3.1014285714285714,0.344887835459036
201506,3.55,0.63,2015-06-01,2015-06-30,2015-06-01,3.67,,3.505,0.23334523779156074,3.0833333333333335,0.7487545214109449,2.9575,0.661129084722996,3.064,0.6201048298473412,3.0549999999999997,0.5550765712944475,3.0471428571428567,0.5071395036777121,3.0471428571428567,0.5071395036777121
201507,3.23,0.45,2015-07-01,2015-07-31,2015-07-01,2.6,,2.9699999999999998,0.523259018078045,2.8166666666666664,0.4554484969053398,2.7224999999999997,0.41684329589587177,2.8419999999999996,0.44913249715423614,2.8799999999999994,0.4123590668337486,2.8685714285714283,0.3776430665513213,2.8685714285714283,0.3776430665513213
201508,2.41,-0.21,2015-08-01,2015-08-31,2015-08-01,3.13,,2.8449999999999998,0.40305086527633194,2.72,0.3579106033634654,2.625,0.3485685011586675,2.602,0.30621887596946074,2.6166666666666667,0.27623661355198126,2.6785714285714284,0.3006896834184467,2.6785714285714284,0.3006896834184467
201509,2.12,-0.37,2015-09-01,2015-09-30,2015-09-01,2.63,,2.8049999999999997,0.2474873734152917,2.65,0.32046840717924135,2.6075,0.27512118541956504,2.642,0.25043961347997645,2.625,0.22783766150485305,2.632857142857143,0.20902266908274852,2.632857142857143,0.20902266908274852
201510,2.9,0.74,2015-10-01,2015-10-31,2015-10-01,2.42,,2.325,0.134350288425444,2.2933333333333334,0.10969655114602887,2.2550000000000003,0.11789826122551589,2.1980000000000004,0.16330952207388275,2.1980000000000004,0.16330952207388275,2.1950000000000003,0.14625320509308504,2.1950000000000003,0.14625320509308504
201511,3.35,1.12,2015-11-01,2015-11-30,2015-11-01,2.13,,2.085,0.06363961030678918,1.83,0.44395945760846217,1.9900000000000002,0.4835286961494633,2.0360000000000005,0.4311960111132755,1.9683333333333337,0.4197816892941696,1.965714285714286,0.383269145764746,1.965714285714286,0.383269145764746
201512,4.05,1.71,2015-12-01,2015-12-31,2015-12-01,2.57,,2.3899999999999997,0.25455844122715704,2.5533333333333332,0.33531080109852307,2.4799999999999995,0.31059083480789745,2.4739999999999993,0.26931394319641155,2.5749999999999997,0.3452969736328427,2.6128571428571425,0.3307423108561652,2.6128571428571425,0.3307423108561652
201601,2.04,-0.27,2016-01-01,2016-01-31,2016-01-01,1.83,,1.6,0.3252691193458118,1.8566666666666667,0.5005330491918923,1.915,0.4250098038084925,1.862,0.38667816074870326,1.9883333333333333,0.46408691714663397,1.9328571428571428,0.44835678819865055,1.9328571428571428,0.44835678819865055
201602,1.93,-0.2,2016-02-01,2016-02-29,2016-02-01,1.74,,1.9900000000000002,0.3535533905932739,1.9966666666666668,0.2502665245959463,1.96,0.2171021265057838,1.964,0.1882285844392398,1.9716666666666667,0.1694009051530324,1.9114285714285715,0.22206820059226337,1.9114285714285715,0.22206820059226337
201603,2.92,0.41,2016-03-01,2016-03-31,2016-03-01,2.13,,2.25,0.16970562748477155,2.07,0.33406586176980135,2.27,0.48414873747640824,2.398,0.5076613044146658,2.3816666666666664,0.45582525891690856,2.427142857142857,0.4331556412235787,2.427142857142857,0.4331556412235787
201604,3.0,0.48,2016-04-01,2016-04-30,2016-04-01,2.83,,2.85,0.028284271247461926,2.8666666666666667,0.03511884584284239,2.705,0.32460232079679685,2.846,0.4224097536752673,2.768333333333333,0.4230090621566714,2.775714285714286,0.3866461406703009,2.775714285714286,0.3866461406703009
201605,3.07,0.16,2016-05-01,2016-05-31,2016-05-01,0.0,0.0,2.81,,3.08,0.3818376618407357,2.8866666666666667,0.43015501081974317,3.0225,0.4440251494378819,3.08,0.4054626986542659,3.1183333333333336,0.3746153582898954,3.1183333333333336,0.3746153582898954
201606,2.48,-0.44,2016-06-01,2016-06-30,2016-06-01,3.55,,3.61,0.08485281374238578,3.5199999999999996,0.1670329308849007,3.1999999999999997,0.6543699259593153,3.0759999999999996,0.630896187973901,3.1449999999999996,0.5890585709418036,3.125714285714285,0.5401498910135081,3.125714285714285,0.5401498910135081
201607,2.91,0.13,2016-07-01,2016-07-31,2016-07-01,3.23,,2.915,0.44547727214752486,3.0566666666666666,0.39929103838344937,2.92,0.425440947723653,2.824,0.426415290532598,2.9066666666666663,0.43181786283879764,2.9299999999999997,0.39899874686520004,2.9299999999999997,0.39899874686520004
201608,3.47,0.85,2016-08-01,2016-08-31,2016-08-01,2.41,,2.77,0.5091168824543141,2.6999999999999997,0.37986839826445146,2.6425,0.3307944981404617,2.582,0.31681224723801316,2.57,0.28488594208911044,2.587142857142857,0.2639895380322413,2.587142857142857,0.2639895380322413
201609,2.73,0.24,2016-09-01,2016-09-30,2016-09-01,2.12,,2.375,0.36062445840513907,2.5766666666666667,0.4324735059322516,2.5175,0.37241330087238644,2.5100000000000002,0.3229551052391028,2.555,0.3091763250962143,2.552857142857143,0.28229501623386155,2.552857142857143,0.28229501623386155
201610,2.39,0.23,2016-10-01,2016-10-31,2016-10-01,2.9,,2.66,0.33941125496954283,2.516666666666667,0.34530180036213726,2.4450000000000003,0.3162804662531869,2.3840000000000003,0.30599019592137255,2.3150000000000004,0.32166753022336586,2.3150000000000004,0.32166753022336586,2.3150000000000004,0.32166753022336586
201611,1.75,-0.48,2016-11-01,2016-11-30,2016-11-01,3.35,,2.74,0.8626702730475881,2.506666666666667,0.7317331025266887,2.21,0.8420213774008354,2.262,0.7384239974432034,2.2550000000000003,0.6606890342664997,2.165714285714286,0.6477359838405652,2.165714285714286,0.6477359838405652
201612,2.72,0.38,2016-12-01,2016-12-31,2016-12-01,0.0,0.0,2.57,,2.3899999999999997,0.25455844122715704,2.5533333333333332,0.33531080109852307,2.4799999999999995,0.31059083480789745,2.4739999999999993,0.26931394319641155,2.5749999999999997,0.3452969736328427,2.5749999999999997,0.3452969736328427
201701,3.23,0.92,2017-01-01,2017-01-31,2017-01-01,2.04,,1.935,0.14849242404917495,1.7466666666666668,0.3426854728950927,1.9025,0.4188376773882693,1.94,0.3722902093797257,1.8916666666666666,0.3534072249780226,1.9957142857142856,0.4241012906864406,1.9957142857142856,0.4241012906864406
201702,2.25,0.12,2017-02-01,2017-02-28,2017-02-01,1.93,,1.835,0.134350288425444,1.97,0.25238858928247937,1.98,0.20704266871026053,1.954,0.18849403173575555,1.9583333333333333,0.16892799254909377,1.9657142857142857,0.15544100090357363,1.9657142857142857,0.15544100090357363
201703,2.59,0.08,2017-03-01,2017-03-31,2017-03-01,2.92,,2.525,0.5586143571373726,2.473333333333333,0.40501028793517496,2.2824999999999998,0.505,2.4,0.5101960407529639,2.485,0.5015874799075433,2.4585714285714286,0.46319285297553875,2.4585714285714286,0.46319285297553875
201704,3.5,0.98,2017-04-01,2017-04-30,2017-04-01,3.0,,2.915,0.12020815280171303,2.9,0.08888194417315584,2.9,0.07257180352359077,2.7640000000000002,0.3105318019140712,2.8716666666666666,0.38301000857244794,2.801428571428571,0.39595574548294205,2.801428571428571,0.39595574548294205
201705,3.36,0.45,2017-05-01,2017-05-31,2017-05-01,3.07,,3.07,,2.94,0.1838477631085022,3.0766666666666667,0.270061721340388,2.9325,0.36298530732432316,3.032,0.3851233568611491,3.078333333333333,0.36267984044700735,3.078333333333333,0.36267984044700735
201706,3.06,0.14,2017-06-01,2017-06-30,2017-06-01,2.48,,3.0149999999999997,0.7566042558696058,3.233333333333333,0.6551590137770625,3.26,0.5375872022286244,3.056,0.6517898434311475,2.9766666666666666,0.6145133575982433,3.0500000000000003,0.5935767291036039,3.0500000000000003,0.5935767291036039
201707,2.8,0.02,2017-07-01,2017-07-31,2017-07-01,2.91,,3.0700000000000003,0.2262741699796951,2.9133333333333336,0.31501322723551356,3.02,0.3341656275960569,2.918,0.3684698088039236,2.8383333333333334,0.383010008572448,2.9071428571428575,0.39419598702989883,2.9071428571428575,0.39419598702989883
201708,3.42,0.8,2017-08-01,2017-08-31,2017-08-01,3.47,,2.9400000000000004,0.7495331880577404,3.003333333333334,0.5412331598611945,2.8925000000000005,0.49439356791932476,2.8080000000000007,0.4679957264762147,2.7300000000000004,0.4601304162952065,2.698571428571429,0.428191101084106,2.698571428571429,0.428191101084106
201709,2.27,-0.22,2017-09-01,2017-09-30,2017-09-01,2.73,,2.425,0.4313351365237939,2.493333333333333,0.32715949219506574,2.6149999999999998,0.3613400983376556,2.5599999999999996,0.33622908856908856,2.5466666666666664,0.3025006887044502,2.5799999999999996,0.28988503468329185,2.5799999999999996,0.28988503468329185
201710,2.6,0.44,2017-10-01,2017-10-31,2017-10-01,2.39,,2.645,0.36062445840513907,2.57,0.28618176042508364,2.485,0.2889636655359977,2.434,0.2750090907588329,2.3850000000000002,0.27369691266070206,2.325714285714286,0.2950060532066612,2.325714285714286,0.2950060532066612
201711,1.62,-0.61,2017-11-01,2017-11-30,2017-11-01,1.75,,2.55,1.1313708498984762,2.4099999999999997,0.8359425817602547,2.3175,0.7071715963375981,2.118,0.7576740724084466,2.1766666666666667,0.6927529622215027,2.182857142857143,0.632606098761683,2.182857142857143,0.632606098761683
201712,1.59,-0.75,2017-12-01,2017-12-31,2017-12-01,2.72,,2.72,,2.645,0.10606601717798238,2.5,0.2621068484416232,2.5949999999999998,0.2861817604250837,2.5279999999999996,0.2896031767781563,2.515,0.2609789263523015,2.515,0.2609789263523015
201801,1.85,-0.46,2018-01-01,2018-01-31,2018-01-01,3.23,,2.635,0.8414570696119915,2.3666666666666667,0.755005518743627,2.1174999999999997,0.7926905659419274,2.168,0.6957154590779192,2.155,0.6230810541173596,2.0828571428571427,0.5999642846512973,2.0828571428571427,0.5999642846512973
201802,2.88,0.75,2018-02-01,2018-02-28,2018-02-01,2.25,,2.09,0.22627416997969527,1.9733333333333334,0.2577466456296441,2.04,0.24913182588073066,2.034,0.21617122842783687,2.0033333333333334,0.20742870261047933,2.0,0.18956089610817245,2.0,0.18956089610817245
201803,2.47,-0.04,2018-03-01,2018-03-31,2018-03-01,2.59,,2.755,0.23334523779156074,2.5466666666666664,0.3967786956646404,2.5025,0.33579507639828987,2.344,0.45845392352994424,2.4316666666666666,0.46287867380844705,2.5,0.4596012764705222,2.5,0.4596012764705222
201804,2.46,-0.06,2018-04-01,2018-04-30,2018-04-01,3.5,,3.25,0.3535533905932738,3.11,0.34828149534535996,3.05,0.30865298745786773,3.02,0.2755902755904134,2.8866666666666667,0.40917803785964196,2.9614285714285713,0.4226672675375029,2.9614285714285713,0.4226672675375029
201805,3.01,0.1,2018-05-01,2018-05-31,2018-05-01,3.36,,3.215,0.2050609665440988,3.215,0.2050609665440988,3.08,0.275136329843952,3.1475,0.26209095113465225,3.018,0.3679266231193388,3.0866666666666664,0.36957633401865264,3.0866666666666664,0.36957633401865264
201806,3.15,0.23,2018-06-01,2018-06-30,2018-06-01,3.06,,2.77,0.4101219330881976,3.03,0.5356304696336831,3.19,0.5419102016632152,3.22,0.4740780526453423,3.056666666666667,0.5829808458831787,2.988571428571429,0.5618549211148304,2.988571428571429,0.5618549211148304
201807,2.86,0.08,2018-07-01,2018-07-31,2018-07-01,2.8,,2.855,0.07778174593052045,2.98,0.2233830790368868,2.885,0.26337552404630665,2.976,0.3056632133574467,2.8983333333333334,0.33307156388179804,2.832857142857143,0.34993877015435554,2.832857142857143,0.34993877015435554
201808,2.98,0.36,2018-08-01,2018-08-31,2018-08-01,3.42,,3.4450000000000003,0.03535533905932756,3.1,0.5980802621722271,3.1075,0.48856081163624515,2.998,0.48884557888969393,2.91,0.48748333304842323,2.8285714285714287,0.4944164429381562,2.8285714285714287,0.4944164429381562
201809,3.57,1.08,2018-09-01,2018-09-30,2018-09-01,2.27,,2.5,0.3252691193458118,2.3733333333333335,0.31785741037976967,2.4375,0.28952547383606847,2.5460000000000003,0.34889826597448137,2.5116666666666667,0.32319756599743543,2.507142857142857,0.2952803349200149,2.507142857142857,0.2952803349200149
201810,3.43,1.27,2018-10-01,2018-10-31,2018-10-01,2.6,,2.495,0.14849242404917495,2.6300000000000003,0.25632011235952584,2.5775,0.23414738947936184,2.508,0.2554799405041421,2.461666666666667,0.2551404841781615,2.415714285714286,0.2627328898873748,2.415714285714286,0.2627328898873748
201811,2.71,0.48,2018-11-01,2018-11-30,2018-11-01,1.62,,1.685,0.0919238815542511,2.24,0.9634832639957998,2.2125000000000004,0.7886010820856555,2.178,0.6872917866525106,2.035,0.7075238511880714,2.0971428571428574,0.6664761632575289,2.0971428571428574,0.6664761632575289
201812,3.25,0.91,2018-12-01,2018-12-31,2018-12-01,1.59,,2.1550000000000002,0.7990306627407988,2.1550000000000002,0.7990306627407988,2.2933333333333334,0.6137045977775736,2.2725,0.5028170641495772,2.3939999999999997,0.5132543229238308,2.3716666666666666,0.4623166303159196,2.3716666666666666,0.4623166303159196
201901,2.56,0.25,2019-01-01,2019-01-31,2019-01-01,1.85,,2.54,0.9758073580374355,2.3733333333333335,0.7479527614317185,2.2375,0.6683998304408323,2.064,0.6968357051701641,2.115,0.6356650061156426,2.1114285714285717,0.5803570329670226,2.1114285714285717,0.5803570329670226
201902,3.28,1.15,2019-02-01,2019-02-28,2019-02-01,2.88,,2.565,0.44547727214752486,2.353333333333333,0.4833563212924119,2.1999999999999997,0.49979995998399196,2.2079999999999997,0.4332089565094424,2.175,0.39581561363847184,2.1285714285714286,0.38163807337269046,2.1285714285714286,0.38163807337269046
201903,2.24,-0.27,2019-03-01,2019-03-31,2019-03-01,2.47,,2.5300000000000002,0.08485281374238547,2.66,0.23302360395462077,2.5275,0.3262284475639732,2.496,0.2911700534052223,2.365,0.4132674678703854,2.4371428571428573,0.42279681036774963,2.4371428571428573,0.42279681036774963
201904,3.21,0.69,2019-04-01,2019-04-30,2019-04-01,2.46,,2.98,0.7353910524340095,2.986666666666667,0.5201281893277208,2.9475000000000002,0.4318468092584067,2.932,0.3755928646819585,2.9266666666666663,0.33619438821412034,2.825714285714285,0.4068520264525807,2.825714285714285,0.4068520264525807
201905,4.47,1.56,2019-05-01,2019-05-31,2019-05-01,3.01,,3.1849999999999996,0.2474873734152917,3.1466666666666665,0.18717193521821948,3.1466666666666665,0.18717193521821948,3.0625,0.2273580143005006,3.12,0.23515952032609694,3.016666666666667,0.32909978223430447,3.016666666666667,0.32909978223430447
201906,3.37,0.45,2019-06-01,2019-06-30,2019-06-01,3.15,,3.105,0.06363961030678918,2.8966666666666665,0.3636390151418482,3.0599999999999996,0.44143704722946236,3.1819999999999995,0.4696488049596208,3.2083333333333335,0.42499019596535,3.0700000000000003,0.5333541662597814,3.0700000000000003,0.5333541662597814
201907,2.76,-0.02,2019-07-01,2019-07-31,2019-07-01,2.86,,2.83,0.04242640687119289,2.856666666666667,0.055075705472861176,2.95,0.1920069443188623,2.88,0.2283637449333847,2.956666666666667,0.2774647124710936,2.892857142857143,0.30439635815354765,2.892857142857143,0.30439635815354765
201908,2.78,0.16,2019-08-01,2019-08-31,2019-08-01,2.98,,3.2,0.31112698372208086,3.2900000000000005,0.26962937525425534,3.0700000000000003,0.49200271001963664,3.082,0.4269309077590892,2.9949999999999997,0.4372985250375308,2.9199999999999995,0.445795169706148,2.9199999999999995,0.445795169706148
201909,2.45,-0.04,2019-09-01,2019-09-30,2019-09-01,3.57,,2.92,0.9192388155425116,2.856666666666667,0.6591914238924329,2.6725000000000003,0.6521950117360092,2.664,0.5651371514951038,2.716666666666667,0.521676783714463,2.662857142857143,0.4970484310981605,2.662857142857143,0.4970484310981605
201910,3.19,1.03,2019-10-01,2019-10-31,2019-10-01,3.43,,3.015,0.5868986283848344,2.8066666666666666,0.5499393905998491,2.83,0.4514421336118285,2.748,0.4318217224735227,2.6616666666666666,0.4403369921624422,2.6,0.4338202392696773,2.6,0.4338202392696773
201911,1.94,-0.29,2019-11-01,2019-11-30,2019-11-01,2.71,,2.165,0.7707463914933367,2.026666666666667,0.5953430383680767,2.3575,0.821030856099006,2.312,0.7182757130795945,2.266666666666666,0.6519713695145415,2.1314285714285712,0.6944405079253507,2.1314285714285712,0.6944405079253507
201912,2.57,0.23,2019-12-01,2019-12-31,2019-12-01,3.25,,2.42,1.1737972567696688,2.52,0.8478797084492586,2.52,0.8478797084492586,2.5325,0.6927421357667416,2.468,0.6170251210445163,2.5366666666666666,0.5769459824512748,2.5366666666666666,0.5769459824512748
202001,2.76,0.45,2020-01-01,2020-01-31,2020-01-01,2.56,,2.205,0.5020458146424487,2.546666666666667,0.6900966115938646,2.42,0.6177917664283545,2.302,0.5965484054123352,2.1466666666666665,0.6553370634007103,2.1785714285714284,0.6041641215053123,2.1785714285714284,0.6041641215053123
202002,2.45,0.32,2020-02-01,2020-02-29,2020-02-01,3.28,,3.08,0.28284271247461895,2.8033333333333332,0.5192622972384315,2.585,0.6086323466045271,2.416,0.6485599432589095,2.3866666666666667,0.584522597225006,2.3328571428571427,0.5522594283400476,2.3328571428571427,0.5522594283400476
202003,2.86,0.35,2020-03-01,2020-03-31,2020-03-01,2.24,,2.3550000000000004,0.1626345596729059,2.4333333333333336,0.17785762095938784,2.555,0.28337254630609493,2.47,0.3104029639033751,2.4533333333333336,0.28061836480648705,2.3471428571428574,0.3802067106945153,2.3471428571428574,0.3802067106945153
202004,2.52,0.0,2020-04-01,2020-04-30,2020-04-01,3.21,,2.835,0.5303300858899106,3.0566666666666666,0.5366873702010635,3.0425,0.43911843504913345,3.0,0.39198214245039276,2.9783333333333335,0.3545936641659953,2.967142857142857,0.3250494467879354,2.967142857142857,0.3250494467879354
202005,3.09,0.18,2020-05-01,2020-05-31,2020-05-01,0.0,0.0,3.01,,3.1849999999999996,0.2474873734152917,3.1466666666666665,0.18717193521821948,3.1466666666666665,0.18717193521821948,3.0625,0.2273580143005006,3.12,0.23515952032609694,3.12,0.23515952032609694
202006,2.73,-0.19,2020-06-01,2020-06-30,2020-06-01,3.37,,3.26,0.1555634918610406,3.1933333333333334,0.1594783161854092,3.015,0.37969285832981725,3.122,0.4066571037126979,3.2133333333333334,0.4270206864622212,3.2314285714285718,0.392743706566533,3.2314285714285718,0.392743706566533
202007,2.94,0.16,2020-07-01,2020-07-31,2020-07-01,2.76,,2.8099999999999996,0.07071067811865482,2.806666666666666,0.05033222956847171,2.8324999999999996,0.066017674401128,2.912,0.18673510650116124,2.86,0.210047613649858,2.9285714285714284,0.2639714991830603,2.9285714285714284,0.2639714991830603
202008,2.42,-0.2,2020-08-01,2020-08-31,2020-08-01,2.78,,2.88,0.14142135623730964,3.06,0.327414110874898,3.1625,0.336885242577746,3.012,0.44538747175914145,3.0316666666666667,0.40126882095007915,2.9642857142857144,0.40738422252451645,2.9642857142857144,0.40738422252451645
202009,2.44,-0.05,2020-09-01,2020-09-30,2020-09-01,2.45,,3.01,0.791959594928933,2.763333333333333,0.7043673284113433,2.755,0.5753549628997157,2.628,0.5735154749437891,2.6283333333333334,0.5129684850618668,2.6785714285714284,0.486772656429692,2.6785714285714284,0.486772656429692
202010,2.18,0.02,2020-10-01,2020-10-31,2020-10-01,3.19,,3.31,0.16970562748477155,3.0733333333333337,0.42712215270731785,2.9025000000000003,0.4882195544356384,2.902,0.42281201496646237,2.8216666666666668,0.4263058370075018,2.737142857142857,0.44883977414790555,2.737142857142857,0.44883977414790555
202011,1.94,-0.29,2020-11-01,2020-11-30,2020-11-01,1.94,,2.325,0.5444722215136416,2.0900000000000003,0.5602677931132576,2.005,0.48802322349112304,2.274,0.7351394425549482,2.25,0.6601514977639603,2.2199999999999998,0.6078376976353693,2.2199999999999998,0.6078376976353693
202012,2.05,-0.29,2020-12-01,2020-12-31,2020-12-01,2.57,,2.91,0.48083261120685244,2.47,0.8345058418010025,2.5325,0.6927421357667416,2.5325,0.6927421357667416,2.54,0.6001666435249463,2.485,0.5534527983486939,2.485,0.5534527983486939
202101,2.09,-0.22,2021-01-01,2021-01-31,2021-01-01,2.76,,2.66,0.1414213562373093,2.39,0.4782258880487336,2.6,0.573468976202433,2.4880000000000004,0.5562103918482645,2.3783333333333334,0.5653818768466731,2.2342857142857144,0.6415828640390666,2.2342857142857144,0.6415828640390666
202102,2.02,-0.11,2021-02-01,2021-02-28,2021-02-01,2.45,,2.865,0.5868986283848342,2.8699999999999997,0.415090351610345,2.715,0.45931107831911316,2.558,0.5305374633331749,2.4216666666666664,0.5802556907662919,2.3957142857142855,0.5341303568373904,2.3957142857142855,0.5341303568373904
202103,2.51,0.0,2021-03-01,2021-03-31,2021-03-01,2.86,,2.55,0.43840620433565924,2.5233333333333334,0.31342197327777327,2.54,0.2580697580112786,2.616,0.2807668071549768,2.535,0.3200468715672752,2.5114285714285716,0.29874340000679345,2.5114285714285716,0.29874340000679345
202104,2.06,-0.46,2021-04-01,2021-04-30,2021-04-01,2.52,,2.865,0.48790367901871773,2.7300000000000004,0.4167733196834941,2.9225000000000003,0.5138336306626884,2.938,0.4463406770618156,2.9200000000000004,0.40164661084092323,2.9128571428571433,0.36713822491055903,2.9128571428571433,0.36713822491055903
202105,2.98,0.07,2021-05-01,2021-05-31,2021-05-01,3.09,,3.09,,3.05,0.05656854249492385,3.153333333333333,0.18339392937971896,3.1325,0.1554295124271235,3.1325,0.1554295124271235,3.068,0.19728152473052307,3.068,0.19728152473052307
202106,2.97,0.05,2021-06-01,2021-06-30,2021-06-01,2.73,,3.05,0.45254833995939053,3.0833333333333335,0.32516662395352536,3.0775,0.26575364531836626,2.958,0.35266131060835126,3.0566666666666666,0.39737471820268916,3.144285714285714,0.4304980504352736,3.144285714285714,0.4304980504352736
202107,3.4,0.62,2021-07-01,2021-07-31,2021-07-01,2.94,,2.8499999999999996,0.1272792206135787,2.853333333333333,0.09018499505645797,2.84,0.07831560082980495,2.854,0.07469939758793251,2.9166666666666665,0.1674116682512503,2.8714285714285714,0.1941158220778316,2.8714285714285714,0.1941158220778316
202108,3.14,0.52,2021-08-01,2021-08-31,2021-08-01,2.42,,2.5999999999999996,0.25455844122715704,2.7266666666666666,0.2837839553839035,2.9,0.41697322056298375,3.0140000000000002,0.4420180991769455,2.9133333333333336,0.46594706423226523,2.9442857142857144,0.4331611379481906,2.9442857142857144,0.4331611379481906
202109,2.39,-0.1,2021-09-01,2021-09-30,2021-09-01,2.44,,2.4450000000000003,0.007071067811865638,2.8200000000000003,0.649538297562199,2.6825,0.5974041066704066,2.692,0.517803051362195,2.596666666666667,0.5186778062214216,2.6014285714285714,0.47365347992769885,2.6014285714285714,0.47365347992769885
202110,3.15,0.99,2021-10-01,2021-10-31,2021-10-01,2.18,,2.685,0.7141778489984129,2.9333333333333336,0.6633500835406092,2.85,0.5666862741705796,2.758,0.5321372003534427,2.7816666666666667,0.4794754077809066,2.73,0.45854843437380377,2.73,0.45854843437380377
202111,1.3,-0.93,2021-11-01,2021-11-30,2021-11-01,1.94,,1.94,0.0,2.1966666666666668,0.44455970727601185,2.0525,0.4635640912178883,1.9920000000000002,0.4236389972606393,2.2183333333333333,0.6715181804438854,2.205714285714286,0.6139179408481545,2.205714285714286,0.6139179408481545
